"","step","mining module","ore storage","processing module","refined storage","printing robot","manufacturing module","equipment storage","assembly robot","habitation module","life-support module"
"6477",6477,915,1525,567,1259,568,1491,1617,1572,660,1423
"6478",6478,915,1525,567,1259,638,1491,1617,1572,660,1423
"6479",6479,915,1525,541,1259,638,1491,1617,1572,660,1423
"6480",6480,915,1525,541,1259,638,1491,1330,1572,660,1423
"6481",6481,915,1525,541,1259,638,1491,1330,1572,1252,1423
"6482",1021,915,1525,541,1259,638,1491,1330,1572,1252,1423
"6483",6483,602,1525,541,1259,638,1491,1330,1572,1252,1423
"6484",804,602,1525,541,1259,638,1491,1330,1572,1252,1423
"6485",6485,602,1525,541,1259,638,1491,1330,1572,476,1423
"6486",6486,462,1525,541,1259,638,1491,1330,1572,476,1423
"6487",6487,995,1525,541,1259,638,1491,1330,1572,476,1423
"6488",6488,995,1525,541,1259,638,1575,1330,1572,476,1423
"6489",6489,975,1525,541,1259,638,1575,1330,1572,476,1423
"6490",6490,691,1525,541,1259,638,1575,1330,1572,476,1423
"6491",6491,691,1525,541,1259,638,606,1330,1572,476,1423
"6492",770,691,1525,541,1259,638,606,1330,1572,476,1423
"6493",6493,691,1525,541,1529,638,606,1330,1572,476,1423
"6494",6494,1391,1525,541,1529,638,606,1330,1572,476,1423
"6495",6495,1391,1525,541,1529,638,925,1330,1572,476,1423
"6496",6496,1391,1525,541,1429,638,925,1330,1572,476,1423
"6497",6497,1391,1525,541,1429,638,925,1330,1359,476,1423
"6498",6498,1391,1525,541,1429,893,925,1330,1359,476,1423
"6499",6499,1391,386,541,1429,893,925,1330,1359,476,1423
"6500",6500,1391,386,541,1429,893,925,1330,1456,476,1423
"6501",6501,1391,386,541,1429,1315,925,1330,1456,476,1423
"6502",6502,545,386,541,1429,1315,925,1330,1456,476,1423
"6503",6503,545,386,541,1429,558,925,1330,1456,476,1423
"6504",6504,545,386,541,1511,558,925,1330,1456,476,1423
"6505",6505,545,386,958,1511,558,925,1330,1456,476,1423
"6506",6506,545,386,1166,1511,558,925,1330,1456,476,1423
"6507",6507,545,386,1166,1511,558,925,918,1456,476,1423
"6508",6508,545,386,1166,1511,558,925,918,1456,476,387
"6509",6509,545,386,1166,1511,558,925,918,1456,1489,387
"6510",6510,545,386,1166,1511,1560,925,918,1456,1489,387
"6511",6511,545,386,722,1511,1560,925,918,1456,1489,387
"6512",6512,545,1066,722,1511,1560,925,918,1456,1489,387
"6513",424,545,1066,722,1511,1560,925,918,1456,1489,387
"6514",6514,545,1066,722,699,1560,925,918,1456,1489,387
"6515",6515,1354,1066,722,699,1560,925,918,1456,1489,387
"6516",6516,1354,1066,722,699,1560,925,918,1456,458,387
"6517",6517,1354,1066,1111,699,1560,925,918,1456,458,387
"6518",6518,1354,1066,1111,699,1560,925,918,1456,458,863
"6519",6519,1354,1066,1111,699,1560,1198,918,1456,458,863
"6520",6520,1354,1066,1111,699,1560,1198,918,1456,1619,863
"6521",6521,1354,1066,1111,1507,1560,1198,918,1456,1619,863
"6522",6522,1354,1066,1111,1507,1560,1198,918,1456,1491,863
"6523",6523,1354,752,1111,1507,1560,1198,918,1456,1491,863
"6524",6524,1354,752,606,1507,1560,1198,918,1456,1491,863
"6525",6525,1354,752,606,935,1560,1198,918,1456,1491,863
"6526",6526,1354,752,606,935,1560,1198,918,1456,920,863
"6527",6527,1354,752,606,991,1560,1198,918,1456,920,863
"6528",6528,1354,752,680,991,1560,1198,918,1456,920,863
"6529",6529,1354,752,680,758,1560,1198,918,1456,920,863
"6530",6530,1354,752,534,758,1560,1198,918,1456,920,863
"6531",6531,1354,752,422,758,1560,1198,918,1456,920,863
"6532",6532,1354,730,422,758,1560,1198,918,1456,920,863
"6533",6533,1354,730,422,758,1560,1198,918,631,920,863
"6534",6534,1354,730,422,784,1560,1198,918,631,920,863
"6535",6535,1354,730,422,784,573,1198,918,631,920,863
"6536",1226,1354,730,422,784,573,1198,918,631,920,863
"6537",6537,1354,730,1257,784,573,1198,918,631,920,863
"6538",6538,1354,730,1289,784,573,1198,918,631,920,863
"6539",6539,1354,730,1289,784,573,1198,918,631,658,863
"6540",6540,1354,730,1289,784,573,1198,918,631,658,981
"6541",6541,1354,730,1289,784,563,1198,918,631,658,981
"6542",6542,1354,730,1289,784,563,1198,1036,631,658,981
"6543",6543,1354,730,696,784,563,1198,1036,631,658,981
"6544",6544,1354,730,816,784,563,1198,1036,631,658,981
"6545",6545,1354,730,816,784,741,1198,1036,631,658,981
"6546",6546,1354,828,816,784,741,1198,1036,631,658,981
"6547",6547,1354,828,816,1583,741,1198,1036,631,658,981
"6548",6548,1354,828,816,1583,741,1198,1036,430,658,981
"6549",6549,1354,828,816,1583,741,1198,1036,430,1167,981
"6550",6550,1354,828,1494,1583,741,1198,1036,430,1167,981
"6551",6551,1354,828,1494,1583,741,895,1036,430,1167,981
"6552",6552,1354,828,1494,1583,741,895,1036,430,1156,981
"6553",1082,1354,828,1494,1583,741,895,1036,430,1156,981
"6554",6554,1354,828,1494,1583,741,895,1036,918,1156,981
"6555",6555,1354,828,1494,1583,741,895,1036,918,1156,1458
"6556",6556,758,828,1494,1583,741,895,1036,918,1156,1458
"6557",6557,758,828,1494,1583,741,895,1036,918,1509,1458
"6558",6558,745,828,1494,1583,741,895,1036,918,1509,1458
"6559",6559,745,828,1494,1583,741,895,1036,918,510,1458
"6560",6560,745,576,1494,1583,741,895,1036,918,510,1458
"6561",6561,745,576,1494,1583,741,895,489,918,510,1458
"6562",1389,745,576,1494,1583,741,895,489,918,510,1458
"6563",6563,745,576,1494,1583,741,895,489,389,510,1458
"6564",6564,745,576,1494,1544,741,895,489,389,510,1458
"6565",6565,745,576,1494,1646,741,895,489,389,510,1458
"6566",6566,745,576,1494,1646,741,895,1605,389,510,1458
"6567",6567,745,576,404,1646,741,895,1605,389,510,1458
"6568",6568,745,576,404,1646,741,895,1605,389,1149,1458
"6569",6569,745,576,404,1646,741,895,1627,389,1149,1458
"6570",1622,745,576,404,1646,741,895,1627,389,1149,1458
"6571",6571,745,576,404,1646,741,895,1627,389,387,1458
"6572",6572,745,576,404,1646,741,895,575,389,387,1458
"6573",6573,745,576,404,1385,741,895,575,389,387,1458
"6574",6574,447,576,404,1385,741,895,575,389,387,1458
"6575",6575,447,576,404,1385,741,895,1108,389,387,1458
"6576",6576,447,576,404,1086,741,895,1108,389,387,1458
"6577",6577,447,576,404,1086,427,895,1108,389,387,1458
"6578",6578,447,576,1419,1086,427,895,1108,389,387,1458
"6579",6579,659,576,1419,1086,427,895,1108,389,387,1458
"6580",6580,659,576,1419,1086,427,1369,1108,389,387,1458
"6581",6581,659,576,1419,1086,427,1369,1339,389,387,1458
"6582",6582,659,576,1419,1086,427,1369,1339,1150,387,1458
"6583",6583,659,576,1419,1086,427,1368,1339,1150,387,1458
"6584",6584,659,576,1419,1086,427,1368,1339,1150,1116,1458
"6585",6585,659,576,1419,1086,962,1368,1339,1150,1116,1458
"6586",6586,659,576,1419,1086,962,659,1339,1150,1116,1458
"6587",6587,659,576,1419,1086,962,659,878,1150,1116,1458
"6588",6588,659,576,1419,1086,962,659,1180,1150,1116,1458
"6589",6589,659,576,1263,1086,962,659,1180,1150,1116,1458
"6590",6590,659,576,1045,1086,962,659,1180,1150,1116,1458
"6591",6591,659,576,1045,1086,962,1397,1180,1150,1116,1458
"6592",6592,659,576,1327,1086,962,1397,1180,1150,1116,1458
"6593",6593,960,576,1327,1086,962,1397,1180,1150,1116,1458
"6594",6594,960,576,1327,1086,962,1397,1180,611,1116,1458
"6595",6595,960,576,1327,1086,1031,1397,1180,611,1116,1458
"6596",6596,960,576,1327,1086,1031,1397,1180,616,1116,1458
"6597",6597,960,576,1327,864,1031,1397,1180,616,1116,1458
"6598",6598,960,576,1327,864,721,1397,1180,616,1116,1458
"6599",6599,960,576,1327,864,721,1397,1544,616,1116,1458
"6600",6600,960,576,1327,864,721,1397,1544,616,910,1458
"6601",6601,960,576,1327,941,721,1397,1544,616,910,1458
"6602",6602,960,576,1327,941,721,1397,1544,1627,910,1458
"6603",6603,960,576,1327,941,721,1397,1544,1627,1321,1458
"6604",6604,960,1586,1327,941,721,1397,1544,1627,1321,1458
"6605",6605,960,1586,1327,1162,721,1397,1544,1627,1321,1458
"6606",6606,960,1586,1327,1162,721,510,1544,1627,1321,1458
"6607",6607,960,1380,1327,1162,721,510,1544,1627,1321,1458
"6608",6608,960,1380,1327,1162,1171,510,1544,1627,1321,1458
"6609",6609,960,1380,1327,1162,1171,910,1544,1627,1321,1458
"6610",6610,429,1380,1327,1162,1171,910,1544,1627,1321,1458
"6611",6611,429,1380,1327,1162,1171,910,1544,768,1321,1458
"6612",6612,429,1380,1327,1162,1171,910,616,768,1321,1458
"6613",6613,429,1290,1327,1162,1171,910,616,768,1321,1458
"6614",6614,429,1290,1327,1162,486,910,616,768,1321,1458
"6615",6615,429,1290,1072,1162,486,910,616,768,1321,1458
"6616",6616,429,1290,1072,1162,486,910,616,768,1321,1550
"6617",6617,429,1290,1072,791,486,910,616,768,1321,1550
"6618",6618,429,1290,1072,791,486,1462,616,768,1321,1550
"6619",6619,429,1290,1072,791,1112,1462,616,768,1321,1550
"6620",6620,429,1290,1072,791,1112,1462,705,768,1321,1550
"6621",6621,429,1290,1072,791,1112,1213,705,768,1321,1550
"6622",6622,429,927,1072,791,1112,1213,705,768,1321,1550
"6623",6623,429,927,1072,791,1112,1213,705,768,1565,1550
"6624",6624,429,927,1072,791,656,1213,705,768,1565,1550
"6625",6625,429,927,1072,791,1553,1213,705,768,1565,1550
"6626",6626,429,927,1072,791,1553,1213,705,969,1565,1550
"6627",1334,429,927,1072,791,1553,1213,705,969,1565,1550
"6628",6628,1065,927,1072,791,1553,1213,705,969,1565,1550
"6629",6629,1065,1369,1072,791,1553,1213,705,969,1565,1550
"6630",6630,1065,1212,1072,791,1553,1213,705,969,1565,1550
"6631",6631,1065,1212,1072,791,1553,1236,705,969,1565,1550
"6632",6632,1065,1212,1072,791,1553,1236,705,969,1565,386
"6633",6633,1158,1212,1072,791,1553,1236,705,969,1565,386
"6634",6634,1158,1212,1072,791,1553,1236,705,969,1603,386
"6635",6635,1158,1212,1072,791,1553,544,705,969,1603,386
"6636",6636,1158,1212,1072,791,1553,1246,705,969,1603,386
"6637",6637,745,1212,1072,791,1553,1246,705,969,1603,386
"6638",1561,745,1212,1072,791,1553,1246,705,969,1603,386
"6639",6639,1277,1212,1072,791,1553,1246,705,969,1603,386
"6640",6640,1277,1212,1072,836,1553,1246,705,969,1603,386
"6641",6641,1277,1212,1072,836,1553,350,705,969,1603,386
"6642",6642,1277,1212,1072,836,1553,350,705,969,809,386
"6643",6643,1277,1212,1072,836,1553,350,705,1021,809,386
"6644",6644,1277,1212,1072,836,1553,350,705,1021,1656,386
"6645",1315,1277,1212,1072,836,1553,350,705,1021,1656,386
"6646",6646,1277,1212,1072,1188,1553,350,705,1021,1656,386
"6647",6647,1277,1212,1072,1188,1553,350,705,1021,1380,386
"6648",6648,1277,1212,1072,1188,1553,350,705,1021,1380,726
"6649",6649,1277,1212,1072,1188,1553,350,705,1649,1380,726
"6650",6650,1277,1212,1237,1188,1553,350,705,1649,1380,726
"6651",6651,1277,1212,1237,613,1553,350,705,1649,1380,726
"6652",6652,1277,1212,1237,654,1553,350,705,1649,1380,726
"6653",6653,1277,1212,1237,654,1553,1516,705,1649,1380,726
"6654",6654,1277,1212,1237,654,1553,1516,705,1649,1641,726
"6655",6655,1277,1212,1237,654,1553,844,705,1649,1641,726
"6656",6656,1277,1212,1237,654,1553,1308,705,1649,1641,726
"6657",6657,1277,1212,1237,654,1553,370,705,1649,1641,726
"6658",6658,1277,1212,1237,654,1553,370,705,1649,1641,1155
"6659",6659,1277,1212,1237,654,1553,1209,705,1649,1641,1155
"6660",6660,1277,1212,1237,654,1553,1209,705,1649,1641,973
"6661",6661,1277,1212,1193,654,1553,1209,705,1649,1641,973
"6662",6662,1277,1212,1193,654,1553,1209,1241,1649,1641,973
"6663",6663,1277,1212,1193,654,1553,1209,1241,1649,927,973
"6664",6664,1277,1212,1193,654,1553,1209,1241,1649,927,930
"6665",6665,1277,1212,1193,654,1553,1209,1241,1542,927,930
"6666",6666,1277,1212,457,654,1553,1209,1241,1542,927,930
"6667",6667,1277,1212,1628,654,1553,1209,1241,1542,927,930
"6668",6668,1277,1212,1628,654,1553,1209,1241,1542,1581,930
"6669",6669,1277,1053,1628,654,1553,1209,1241,1542,1581,930
"6670",6670,667,1053,1628,654,1553,1209,1241,1542,1581,930
"6671",6671,667,1053,1628,654,1553,1209,1241,1294,1581,930
"6672",6672,667,1053,1628,654,1553,1209,1366,1294,1581,930
"6673",6673,667,864,1628,654,1553,1209,1366,1294,1581,930
"6674",6674,667,864,1628,654,1553,1209,915,1294,1581,930
"6675",6675,667,864,1628,654,1553,1209,915,1294,1581,989
"6676",6676,667,864,1628,1567,1553,1209,915,1294,1581,989
"6677",6677,667,864,1628,1567,1553,1209,915,877,1581,989
"6678",1314,667,864,1628,1567,1553,1209,915,877,1581,989
"6679",6679,667,864,1628,1567,1553,1021,915,877,1581,989
"6680",1425,667,864,1628,1567,1553,1021,915,877,1581,989
"6681",6681,667,864,1628,1567,1553,1021,915,877,1675,989
"6682",6682,667,864,1628,1567,1553,1021,915,877,1675,1228
"6683",6683,667,864,1628,1567,1553,1021,915,877,1235,1228
"6684",6684,667,864,1628,1567,1553,1021,915,877,393,1228
"6685",6685,667,864,1055,1567,1553,1021,915,877,393,1228
"6686",6686,667,864,617,1567,1553,1021,915,877,393,1228
"6687",6687,667,864,413,1567,1553,1021,915,877,393,1228
"6688",6688,667,864,413,1567,1553,1021,915,877,909,1228
"6689",1624,667,864,413,1567,1553,1021,915,877,909,1228
"6690",6690,667,864,413,1567,1553,1021,915,998,909,1228
"6691",6691,721,864,413,1567,1553,1021,915,998,909,1228
"6692",6692,721,864,413,1567,1553,1021,915,1161,909,1228
"6693",6693,721,864,413,757,1553,1021,915,1161,909,1228
"6694",6694,496,864,413,757,1553,1021,915,1161,909,1228
"6695",6695,496,864,413,757,1582,1021,915,1161,909,1228
"6696",6696,496,864,413,757,1582,1021,915,786,909,1228
"6697",6697,496,655,413,757,1582,1021,915,786,909,1228
"6698",6698,496,655,1283,757,1582,1021,915,786,909,1228
"6699",6699,496,354,1283,757,1582,1021,915,786,909,1228
"6700",6700,496,354,1283,757,1582,1021,1636,786,909,1228
"6701",562,496,354,1283,757,1582,1021,1636,786,909,1228
"6702",6702,735,354,1283,757,1582,1021,1636,786,909,1228
"6703",6703,349,354,1283,757,1582,1021,1636,786,909,1228
"6704",6704,349,354,1192,757,1582,1021,1636,786,909,1228
"6705",6705,349,354,431,757,1582,1021,1636,786,909,1228
"6706",6706,349,354,431,757,1466,1021,1636,786,909,1228
"6707",6707,349,354,431,757,1183,1021,1636,786,909,1228
"6708",6708,349,354,431,757,1183,725,1636,786,909,1228
"6709",6709,349,354,431,757,1183,725,799,786,909,1228
"6710",6710,349,354,431,757,1183,725,582,786,909,1228
"6711",6711,349,354,431,757,1183,725,582,786,909,1289
"6712",6712,349,354,431,757,1183,725,582,786,803,1289
"6713",6713,349,354,431,757,1183,725,582,1156,803,1289
"6714",6714,349,1240,431,757,1183,725,582,1156,803,1289
"6715",691,349,1240,431,757,1183,725,582,1156,803,1289
"6716",6716,349,1422,431,757,1183,725,582,1156,803,1289
"6717",6717,349,1421,431,757,1183,725,582,1156,803,1289
"6718",6718,349,1421,431,757,1183,725,593,1156,803,1289
"6719",6719,349,1421,431,757,1183,1576,593,1156,803,1289
"6720",6720,349,1421,431,757,1183,1576,1113,1156,803,1289
"6721",6721,441,1421,431,757,1183,1576,1113,1156,803,1289
"6722",6722,441,1421,431,757,1183,1481,1113,1156,803,1289
"6723",6723,441,1421,431,757,1183,1481,1113,1373,803,1289
"6724",6724,441,1522,431,757,1183,1481,1113,1373,803,1289
"6725",6725,441,1522,431,757,1183,1481,1113,363,803,1289
"6726",1648,441,1522,431,757,1183,1481,1113,363,803,1289
"6727",6727,441,1522,1328,757,1183,1481,1113,363,803,1289
"6728",6728,441,1522,1328,757,1183,1481,1113,363,399,1289
"6729",6729,441,376,1328,757,1183,1481,1113,363,399,1289
"6730",6730,441,376,1328,757,1183,1481,358,363,399,1289
"6731",6731,441,376,1328,757,1183,1179,358,363,399,1289
"6732",6732,441,376,1328,757,1183,1179,1456,363,399,1289
"6733",6733,441,376,1328,493,1183,1179,1456,363,399,1289
"6734",6734,441,376,1328,493,1183,1179,1456,973,399,1289
"6735",6735,441,376,374,493,1183,1179,1456,973,399,1289
"6736",6736,441,1361,374,493,1183,1179,1456,973,399,1289
"6737",6737,441,1361,374,493,1183,1179,1456,693,399,1289
"6738",6738,441,1361,374,493,1183,1455,1456,693,399,1289
"6739",6739,441,1361,374,493,1183,1432,1456,693,399,1289
"6740",850,441,1361,374,493,1183,1432,1456,693,399,1289
"6741",6741,441,1361,374,493,1472,1432,1456,693,399,1289
"6742",6742,441,1361,374,493,1278,1432,1456,693,399,1289
"6743",6743,441,1361,374,953,1278,1432,1456,693,399,1289
"6744",6744,441,1361,374,864,1278,1432,1456,693,399,1289
"6745",6745,441,1361,374,1140,1278,1432,1456,693,399,1289
"6746",6746,441,484,374,1140,1278,1432,1456,693,399,1289
"6747",6747,441,484,374,1140,1278,1432,1456,693,907,1289
"6748",1589,441,484,374,1140,1278,1432,1456,693,907,1289
"6749",6749,441,484,374,1140,1297,1432,1456,693,907,1289
"6750",6750,441,484,1672,1140,1297,1432,1456,693,907,1289
"6751",6751,441,484,1672,1140,1297,1432,1456,1622,907,1289
"6752",6752,441,484,1672,1140,365,1432,1456,1622,907,1289
"6753",6753,441,484,1672,1140,365,1289,1456,1622,907,1289
"6754",6754,441,484,1672,1140,1606,1289,1456,1622,907,1289
"6755",6755,441,484,1672,1140,1588,1289,1456,1622,907,1289
"6756",6756,441,484,1672,1140,1588,1289,1456,554,907,1289
"6757",952,441,484,1672,1140,1588,1289,1456,554,907,1289
"6758",6758,441,484,1672,1140,1588,1289,1456,1538,907,1289
"6759",6759,441,484,1672,1140,1588,1289,684,1538,907,1289
"6760",6760,441,484,813,1140,1588,1289,684,1538,907,1289
"6761",6761,585,484,813,1140,1588,1289,684,1538,907,1289
"6762",6762,585,484,813,1140,1588,1289,684,870,907,1289
"6763",6763,585,484,466,1140,1588,1289,684,870,907,1289
"6764",6764,585,484,466,1140,1588,1289,684,870,1106,1289
"6765",6765,585,484,466,1140,1588,1289,684,1427,1106,1289
"6766",6766,585,484,466,1140,1588,1289,684,1427,1106,634
"6767",6767,585,484,466,1622,1588,1289,684,1427,1106,634
"6768",6768,585,484,466,1622,1588,1289,994,1427,1106,634
"6769",6769,622,484,466,1622,1588,1289,994,1427,1106,634
"6770",6770,622,484,466,1622,1588,1289,994,1427,397,634
"6771",6771,622,484,466,1622,829,1289,994,1427,397,634
"6772",6772,622,484,466,1622,829,1289,803,1427,397,634
"6773",6773,622,484,466,1622,829,1516,803,1427,397,634
"6774",6774,622,484,466,1622,829,1516,803,426,397,634
"6775",6775,447,484,466,1622,829,1516,803,426,397,634
"6776",6776,447,484,466,1622,829,399,803,426,397,634
"6777",6777,447,484,466,1622,689,399,803,426,397,634
"6778",1404,447,484,466,1622,689,399,803,426,397,634
"6779",6779,447,370,466,1622,689,399,803,426,397,634
"6780",6780,447,370,1583,1622,689,399,803,426,397,634
"6781",431,447,370,1583,1622,689,399,803,426,397,634
"6782",6782,447,370,1583,1622,689,399,803,426,790,634
"6783",6783,447,370,1583,1622,1564,399,803,426,790,634
"6784",6784,1018,370,1583,1622,1564,399,803,426,790,634
"6785",6785,1018,370,1583,721,1564,399,803,426,790,634
"6786",6786,1018,370,1583,721,1564,399,803,426,790,1702
"6787",6787,1018,370,1583,385,1564,399,803,426,790,1702
"6788",6788,1018,370,1583,385,1564,1162,803,426,790,1702
"6789",6789,1018,370,1583,385,1564,1162,803,426,1568,1702
"6790",6790,1018,370,1583,385,1564,1162,1147,426,1568,1702
"6791",6791,1018,370,1583,1359,1564,1162,1147,426,1568,1702
"6792",6792,1018,370,1583,1226,1564,1162,1147,426,1568,1702
"6793",6793,1018,370,1583,1226,1564,1162,1147,426,1184,1702
"6794",6794,1018,370,1583,1226,1564,1162,1147,426,1573,1702
"6795",6795,1018,370,1583,1226,1564,1162,1147,426,1617,1702
"6796",6796,1018,370,1583,1226,1097,1162,1147,426,1617,1702
"6797",1338,1018,370,1583,1226,1097,1162,1147,426,1617,1702
"6798",6798,1018,370,1583,1226,1097,1259,1147,426,1617,1702
"6799",6799,1018,370,1583,1226,1097,1198,1147,426,1617,1702
"6800",6800,1018,370,1583,1226,1097,1198,1147,426,1617,428
"6801",6801,1018,370,1583,409,1097,1198,1147,426,1617,428
"6802",6802,1018,370,1583,409,1097,1198,1458,426,1617,428
"6803",6803,1018,370,391,409,1097,1198,1458,426,1617,428
"6804",6804,1018,370,391,409,1097,1251,1458,426,1617,428
"6805",6805,1018,370,391,409,1097,1473,1458,426,1617,428
"6806",6806,1018,370,391,903,1097,1473,1458,426,1617,428
"6807",6807,1018,370,391,903,1097,1473,1458,1595,1617,428
"6808",6808,1018,370,391,676,1097,1473,1458,1595,1617,428
"6809",6809,1018,370,391,676,1097,1473,1458,1620,1617,428
"6810",6810,1018,370,391,676,1097,1460,1458,1620,1617,428
"6811",6811,1018,1401,391,676,1097,1460,1458,1620,1617,428
"6812",6812,1018,1401,391,676,1097,1460,1458,594,1617,428
"6813",6813,1018,1401,391,676,1290,1460,1458,594,1617,428
"6814",6814,1018,1401,391,676,1290,364,1458,594,1617,428
"6815",6815,1018,1401,391,676,1290,364,1313,594,1617,428
"6816",6816,1018,1401,1439,676,1290,364,1313,594,1617,428
"6817",6817,1018,1401,1439,676,1290,364,1313,594,675,428
"6818",6818,1059,1401,1439,676,1290,364,1313,594,675,428
"6819",6819,1059,1401,1439,676,1290,364,1313,1587,675,428
"6820",6820,1059,1401,1439,678,1290,364,1313,1587,675,428
"6821",6821,1059,1401,1439,678,1022,364,1313,1587,675,428
"6822",6822,1059,1401,1439,678,1022,364,1313,1587,354,428
"6823",6823,1059,1401,1439,678,1022,1305,1313,1587,354,428
"6824",6824,1059,1401,1439,678,1022,1305,1313,772,354,428
"6825",6825,1059,1401,1439,678,1022,831,1313,772,354,428
"6826",6826,1059,1401,1439,678,1460,831,1313,772,354,428
"6827",6827,1059,1401,1439,678,1460,831,457,772,354,428
"6828",6828,1059,1401,1439,678,1559,831,457,772,354,428
"6829",6829,1059,1401,1677,678,1559,831,457,772,354,428
